Drug_PubChemCID,Drug_ChemicalID,Drug_Name,Ref_Database,Gene Symbol,Target_EntrezID
69594,NA,NA,KEGG,CA3,761
69594,NA,NA,KEGG,CA1,759
5288615,NA,NA,DrugBank,ADAM17,6868
9677,360-70-3,Nandrolone Decanoate,KEGG,AR,367
46936826,NA,NA,DrugBank,ATP2A1,487
46936826,NA,NA,DrugBank,INSR,3643
46936826,NA,NA,DrugBank,KIF1A,547
46936826,NA,NA,DrugBank,PDXK,8566
46936826,NA,NA,DrugBank,PGK1,5230
11949646,NA,NA,TTD,SLC5A2,6524
57363,98319-26-7,Finasteride,DrugBank,AKR1D1,6718
57363,98319-26-7,Finasteride,DrugBank|KEGG,SRD5A1,6715
57363,98319-26-7,Finasteride,DrugBank|KEGG,SRD5A2,6716
57363,98319-26-7,Finasteride,KEGG,SRD5A3,79644
5281070,NA,NA,KEGG,HRH1,3269
6456015,NA,NA,KEGG|TTD,KDR,3791
6456015,NA,NA,KEGG,RET,5979
6456015,NA,NA,KEGG,PDGFRB,5159
6456015,NA,NA,KEGG,FLT4,2324
6456015,NA,NA,KEGG,CSF1,1435
6456015,NA,NA,KEGG|TTD,FLT3,2322
6456015,NA,NA,KEGG,PDGFRA,5156
6456015,NA,NA,KEGG|TTD,KIT,3815
6456015,NA,NA,KEGG,FLT1,2321
16132438,NA,NA,KEGG|TTD,INSR,3643
9883933,NA,NA,TTD,CACNA1I,8911
9883933,NA,NA,TTD,CACNA1G,8913
152943,NA,NA,KEGG,HTR1D,3352
772,NA,NA,DrugBank,SERPIND1,3053
772,NA,NA,DrugBank,SERPINC1,462
772,NA,NA,TTD,F10,2159
46936472,NA,NA,DrugBank,AMY2B,280
1759,2693-46-1,3-aminofluoranthene,DrugBank,CA2,760
446239,NA,NA,DrugBank,CA2,760
248271,NA,NA,KEGG,AR,367
38945,NA,NA,KEGG,SCN1A,6323
38945,NA,NA,DrugBank|KEGG|TTD,SCN5A,6331
38945,NA,NA,KEGG,SCN8A,6334
38945,NA,NA,KEGG,SCN4A,6329
38945,NA,NA,KEGG,SCN2A,6326
38945,NA,NA,KEGG,SCN3A,6328
38945,NA,NA,KEGG,SCN9A,6335
17756743,NA,NA,DrugBank,LCK,3932
4369551,NA,NA,DrugBank,ESR2,2100
4369551,NA,NA,DrugBank,NCOA1,8648
3081912,NA,NA,KEGG,SSTR4,6754
3081912,NA,NA,KEGG,SSTR5,6755
3081912,NA,NA,KEGG,SSTR1,6751
3081912,NA,NA,KEGG,SSTR3,6753
3081912,NA,NA,KEGG,SSTR2,6752
115355,NA,NA,DrugBank|KEGG,HPD,3242
115147,NA,NA,DrugBank,CALM2,805
115147,NA,NA,DrugBank,CALM3,808
115147,NA,NA,DrugBank,CYCS,54205
115147,NA,NA,DrugBank,CALM1,801
653,NA,NA,TTD,VKORC1,79001
446276,NA,NA,DrugBank,CA2,760
3038497,NA,NA,KEGG,GABRQ,55879
3038497,NA,NA,KEGG,GABRA3,2556
3038497,NA,NA,KEGG,GABRA6,2559
3038497,NA,NA,KEGG,GABRB2,2561
3038497,NA,NA,KEGG,GABRG1,2565
3038497,NA,NA,KEGG,GABRG3,2567
3038497,NA,NA,KEGG,GABRD,2563
3038497,NA,NA,KEGG,GABRA2,2555
3038497,NA,NA,KEGG,GABRA4,2557
3038497,NA,NA,KEGG,GABRA1,2554
3038497,NA,NA,KEGG,GABRB3,2562
3038497,NA,NA,KEGG,GABRB1,2560
3038497,NA,NA,KEGG,GABRG2,2566
3038497,NA,NA,KEGG,GABRP,2568
3038497,NA,NA,KEGG,GABRA5,2558
3038497,NA,NA,KEGG,GABRE,2564
54685524,NA,NA,KEGG,VKORC1,79001
54685524,NA,NA,KEGG,NQO1,1728
25170420,NA,NA,KEGG,PTGS2,5743
25170420,NA,NA,KEGG,PTGS1,5742
6834,86-22-6,Brompheniramine,DrugBank,CHRM3,1131
6834,86-22-6,Brompheniramine,DrugBank,CHRM5,1133
6834,86-22-6,Brompheniramine,DrugBank,CHRM4,1132
6834,86-22-6,Brompheniramine,DrugBank,CHRM1,1128
6834,86-22-6,Brompheniramine,DrugBank,CHRM2,1129
6834,86-22-6,Brompheniramine,DrugBank|KEGG|TTD,HRH1,3269
24798097,NA,NA,DrugBank,NOS3,4846
24798097,NA,NA,DrugBank,NOS1,4842
5459361,NA,NA,DrugBank,CD1D,912
5741,120011-70-3,Donepezil,KEGG,ACHE,43
69672,NA,NA,DrugBank,DPYD,1806
5599,NA,NA,DrugBank,DAO,1610
2734054,NA,NA,DrugBank,DPP4,1803
2265,446-86-6,Azathioprine,DrugBank,HPRT1,3251
2265,446-86-6,Azathioprine,TTD,IMPDH1,3614
41867,56420-45-2,Epirubicin,KEGG|TTD,TOP2B,7155
41867,56420-45-2,Epirubicin,DrugBank,CHD1,1105
41867,56420-45-2,Epirubicin,DrugBank|KEGG|TTD,TOP2A,7153
6037,NA,NA,DrugBank|TTD,FOLR3,2352
6037,NA,NA,DrugBank|TTD,FOLR2,2350
17753852,NA,NA,DrugBank,MAP2K1,5604
5282237,NA,NA,KEGG,PTGER1,5731
4369568,NA,NA,DrugBank,ESR1,2099
11500273,NA,NA,DrugBank,HMOX1,3162
9547959,NA,NA,DrugBank,PTPN1,5770
23724825,NA,NA,KEGG,CHRM3,1131
23724825,NA,NA,KEGG,CHRM5,1133
23724825,NA,NA,KEGG,CHRM4,1132
23724825,NA,NA,KEGG,CHRM1,1128
23724825,NA,NA,KEGG,CHRM2,1129
5284472,NA,NA,KEGG,HRH1,3269
5326979,NA,NA,DrugBank,MMP8,4317
5479847,NA,NA,TTD,DHODH,1723
4369433,NA,NA,DrugBank,CHEK1,1111
20843156,NA,NA,DrugBank,REN,5972
5459861,NA,NA,DrugBank,ANXA5,308
1755,NA,NA,DrugBank,ALAD,210
3777159,NA,NA,DrugBank,VEGFA,7422
3777159,NA,NA,DrugBank,NEIL1,79661
3777159,NA,NA,DrugBank,AMD1,262
3777159,NA,NA,DrugBank,DCN,1634
3777159,NA,NA,DrugBank,CANT1,124583
151483,NA,NA,DrugBank,LCN2,3934
5287565,NA,NA,DrugBank,APRT,353
6324649,NA,NA,DrugBank,SYN1,6853
6324649,NA,NA,DrugBank,BST1,683
6324649,NA,NA,DrugBank,BCKDK,10295
2182,NA,NA,KEGG|TTD,PDE3A,5139
2182,NA,NA,KEGG,PDE3B,5140
11701820,NA,NA,DrugBank|TTD,BACE1,23621
445375,NA,NA,DrugBank,ENO3,2027
1032,NA,NA,DrugBank,GPHN,10243
183088,NA,NA,TTD,ADRB1,153
25138203,NA,NA,DrugBank,BACE1,23621
443872,NA,NA,KEGG,NR3C2,4306
5276507,NA,NA,DrugBank,GGPS1,9453
16130966,NA,NA,TTD,GNRHR,2798
5413034,NA,NA,DrugBank,COMT,1312
342,108-39-4,3-cresol,DrugBank,INS,3630
3033332,NA,NA,KEGG,HRH2,3274
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRQ,55879
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRA3,2556
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRA6,2559
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRB2,2561
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRG1,2565
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRG3,2567
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRD,2563
4943,2078-54-8,Propofol,TTD,FAAH,2166
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRA2,2555
4943,2078-54-8,Propofol,DrugBank,SCN4A,6329
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRA4,2557
4943,2078-54-8,Propofol,DrugBank,SCN2A,6326
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRA1,2554
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRB3,2562
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRB1,2560
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRG2,2566
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRP,2568
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRA5,2558
4943,2078-54-8,Propofol,DrugBank|KEGG,GABRE,2564
5289388,NA,NA,DrugBank,COMTD1,118881
6420019,NA,NA,KEGG,HRH1,3269
2540,145040-37-5,candesartan cilexetil,TTD,AGTR2,186
2540,145040-37-5,candesartan cilexetil,KEGG,AGTR1,185
16004692,NA,NA,KEGG,EDNRA,1909
16004692,NA,NA,KEGG,EDNRB,1910
6918562,NA,NA,DrugBank,VEGFA,7422
6918562,NA,NA,DrugBank,CXCL8,3576
6918562,NA,NA,DrugBank,HGF,3082
6918562,NA,NA,DrugBank,FGF2,2247
54891,82586-55-8,Quinapril,KEGG,ACE,1636
11712649,NA,NA,TTD,AURKA,6790
656778,NA,NA,KEGG,NR3C1,2908
16132283,NA,NA,KEGG,GCGR,2642
2284,1134-47-0,Baclofen,DrugBank|KEGG,GABBR1,2550
2284,1134-47-0,Baclofen,DrugBank|KEGG,GABBR2,9568
35375,NA,NA,KEGG,PTGS2,5743
35375,NA,NA,KEGG,PTGS1,5742
10869340,NA,NA,DrugBank,PRSS1,5644
108173,NA,NA,KEGG,SCN1A,6323
108173,NA,NA,KEGG,SCN5A,6331
108173,NA,NA,KEGG,SCN8A,6334
108173,NA,NA,KEGG,SCN4A,6329
108173,NA,NA,KEGG,SCN2A,6326
108173,NA,NA,KEGG,SCN3A,6328
108173,NA,NA,KEGG,SCN9A,6335
1122713,NA,NA,DrugBank,PDE10A,10846
5850,NA,NA,DrugBank,CHRNA10,57053
5850,NA,NA,TTD,CHRNA4,1137
5850,NA,NA,DrugBank,CHRNA3,1136
5850,NA,NA,DrugBank,CHRNB4,1143
5324346,54739-18-3,Fluvoxamine,DrugBank|KEGG,SLC6A4,6532
688267,NA,NA,DrugBank,ACE,1636
6443207,NA,NA,TTD,SIRT1,23411
66577005,NA,NA,TTD,CYP17A1,1586
6323527,NA,NA,DrugBank,CELA1,1990
444238,NA,NA,DrugBank,F2,2147
10132,NA,NA,DrugBank,ME2,4200
10442,NA,NA,DrugBank,ARF1,375
127912,NA,NA,TTD,HTR2A,3356
127912,NA,NA,TTD,DRD2,1813
127912,NA,NA,TTD,HTR1A,3350
83242,NA,NA,DrugBank,PRSS1,5644
9600408,NA,NA,DrugBank,LCT,3938
24779678,NA,NA,DrugBank,CSNK2A1,1457
2153,58-55-9,Theophylline,KEGG,PDE1B,5153
2153,58-55-9,Theophylline,KEGG,PDE4C,5143
2153,58-55-9,Theophylline,KEGG,PDE1A,5136
2153,58-55-9,Theophylline,DrugBank,HDAC2,3066
2153,58-55-9,Theophylline,KEGG,PDE10A,10846
2153,58-55-9,Theophylline,DrugBank|KEGG,ADORA2A,135
2153,58-55-9,Theophylline,DrugBank|KEGG,PDE4A,5141
2153,58-55-9,Theophylline,DrugBank,PDE5A,8654
2153,58-55-9,Theophylline,KEGG,PDE8A,5151
2153,58-55-9,Theophylline,KEGG,PDE11A,50940
2153,58-55-9,Theophylline,KEGG,PDE1C,5137
2153,58-55-9,Theophylline,DrugBank|KEGG,PDE3A,5139
2153,58-55-9,Theophylline,KEGG,PDE4D,5144
2153,58-55-9,Theophylline,KEGG,PDE7B,27115
2153,58-55-9,Theophylline,KEGG,PDE8B,8622
2153,58-55-9,Theophylline,DrugBank|KEGG,PDE4B,5142
2153,58-55-9,Theophylline,DrugBank,ADORA2B,136
2153,58-55-9,Theophylline,DrugBank|KEGG,ADORA1,134
2153,58-55-9,Theophylline,KEGG,PDE2A,5138
2153,58-55-9,Theophylline,KEGG,PDE3B,5140
2153,58-55-9,Theophylline,KEGG,PDE7A,5150
444746,NA,NA,DrugBank,PYGM,5837
441281,NA,NA,DrugBank|TTD,HRH1,3269
9824145,NA,NA,TTD,CHRNA4,1137
23661207,NA,NA,TTD,CXCR2,3579
4747,2622-26-6,periciazine,DrugBank|TTD,ADRA1B,147
4747,2622-26-6,periciazine,KEGG,DRD2,1813
4747,2622-26-6,periciazine,DrugBank,DRD1,1812
4747,2622-26-6,periciazine,DrugBank,ADRA2A,150
2386,NA,NA,DrugBank,PRSS1,5644
447994,NA,NA,DrugBank,PTPN1,5770
4471892,NA,NA,DrugBank,CTSB,1508
65348,NA,NA,KEGG,TOP2B,7155
65348,NA,NA,KEGG,TOP2A,7153
444972,110-17-8,fumaric acid,DrugBank,GOT1,2805
444972,110-17-8,fumaric acid,TTD,IFNG,3458
91513,NA,NA,KEGG,HRH1,3269
657087,NA,NA,DrugBank,ARG1,383
16685683,NA,NA,TTD,PTPN6,5777
5462350,NA,NA,KEGG,OPRM1,4988
8179,NA,NA,DrugBank,ACHE,43
19650,NA,NA,TTD,OPRM1,4988
4911,57-66-9,Probenecid,DrugBank,SLC22A11,55867
4911,57-66-9,Probenecid,DrugBank|TTD,SLC22A6,9356
4911,57-66-9,Probenecid,DrugBank,SLC22A8,9376
4911,57-66-9,Probenecid,DrugBank,PANX1,24145
57697,NA,NA,TTD,HRH1,3269
736234,NA,NA,DrugBank,F2,2147
6102691,NA,NA,DrugBank,ESR2,2100
6102691,NA,NA,DrugBank,NCOA1,8648
5288582,NA,NA,DrugBank,NOS3,4846
449593,NA,NA,DrugBank,GATM,2628
449593,NA,NA,DrugBank,ALAD,210
642324,NA,NA,DrugBank,SPINK6,404203
71616,NA,NA,TTD,CYP51A1,1595
83927,NA,NA,KEGG|TTD,CHRM3,1131
83927,NA,NA,KEGG,CHRM1,1128
14434,NA,NA,KEGG,GABRQ,55879
14434,NA,NA,KEGG,GABRA3,2556
14434,NA,NA,KEGG,GABRA6,2559
14434,NA,NA,KEGG,GABRB2,2561
14434,NA,NA,KEGG,GABRG1,2565
14434,NA,NA,KEGG,GABRG3,2567
14434,NA,NA,KEGG,GABRD,2563
14434,NA,NA,KEGG,GABRA2,2555
14434,NA,NA,KEGG,GABRA4,2557
14434,NA,NA,KEGG,GABRA1,2554
14434,NA,NA,KEGG,GABRB3,2562
14434,NA,NA,KEGG,GABRB1,2560
14434,NA,NA,KEGG,GABRG2,2566
14434,NA,NA,KEGG,GABRP,2568
14434,NA,NA,KEGG,GABRA5,2558
14434,NA,NA,KEGG,GABRE,2564
636368,NA,NA,KEGG,ADRB1,153
636368,NA,NA,KEGG,ADRB2,154
636368,NA,NA,KEGG,ADRB3,155
115366,NA,NA,KEGG,P2RY12,64805
46937060,NA,NA,DrugBank,PPARG,5468
25210531,NA,NA,DrugBank,UNG,7374
46936425,NA,NA,DrugBank,PAH,5053
5326412,NA,NA,DrugBank,GLTP,51228
5326412,NA,NA,DrugBank,PVR,5817
47938,NA,NA,TTD,NOS3,4846
47938,NA,NA,DrugBank,NOS2,4843
444036,NA,NA,KEGG|TTD,NR3C1,2908
5289284,NA,NA,DrugBank,ACTA1,58
9871420,NA,NA,TTD,SLC5A2,6524
148140,129075-56-5,3,4-dihydro-5-methyl-1(2H)-isoquinolinone,DrugBank,PARP1,142
5005498,NA,NA,DrugBank,CDK5,1020
5005498,NA,NA,DrugBank,CDK1,983
5005498,NA,NA,DrugBank,GSK3B,2932
16156223,NA,NA,TTD,CCR2,729230
19826721,NA,NA,DrugBank,CHEK1,1111
6256,70-00-8,Trifluridine,DrugBank|TTD,TYMS,7298
10904076,NA,NA,DrugBank,PRSS1,5644
11302,NA,NA,DrugBank,AKR1D1,6718
445575,NA,NA,DrugBank,RARG,5916
192197,NA,NA,DrugBank,AKR1C1,1645
5288641,NA,NA,DrugBank,PYGM,5837
46936931,NA,NA,DrugBank,CTSK,1513
17754049,NA,NA,DrugBank,PAM,5066
15906,1892-29-1,2-hydroxyethyl disulfide,DrugBank,GSTA1,2938
11548,NA,NA,KEGG,CHRM3,1131
11548,NA,NA,KEGG,CHRM5,1133
11548,NA,NA,KEGG,CHRM4,1132
11548,NA,NA,KEGG,CHRM1,1128
11548,NA,NA,KEGG,CHRM2,1129
628327,NA,NA,DrugBank,TNNC2,7125
5287845,NA,NA,DrugBank,CDK2,1017
447958,NA,NA,DrugBank,CDK2,1017
447958,NA,NA,DrugBank,CCNA2,890
9846239,NA,NA,DrugBank,MTHFD1,4522
453549,NA,NA,DrugBank,PNP,4860
46936319,NA,NA,DrugBank,NMT2,9397
24836902,NA,NA,TTD,MMUT,4594
216416,NA,NA,TTD,ESR1,2099
11979316,NA,NA,KEGG,AVPR1B,553
11979316,NA,NA,KEGG|TTD,AVPR2,554
11979316,NA,NA,KEGG,AVPR1A,552
2764,85721-33-1,Ciprofloxacin,DrugBank,KCNH2,3757
2764,85721-33-1,Ciprofloxacin,TTD,TOP2B,7155
2764,85721-33-1,Ciprofloxacin,DrugBank|TTD,TOP2A,7153
44205240,NA,NA,TTD,JAK1,3716
44205240,NA,NA,TTD,JAK2,3717
10421577,NA,NA,TTD,NPY5R,4889
25163987,NA,NA,DrugBank,MAP2K1,5604
23653514,NA,NA,DrugBank,CA2,760
5359318,NA,NA,KEGG,ADRA2B,151
5359318,NA,NA,KEGG,ADRA1A,148
5359318,NA,NA,KEGG,ADRB1,153
5359318,NA,NA,KEGG,ADRA1B,147
5359318,NA,NA,KEGG,ADRB2,154
5359318,NA,NA,KEGG,ADRA2C,152
5359318,NA,NA,KEGG,ADRA2A,150
5359318,NA,NA,KEGG,ADRB3,155
5359318,NA,NA,KEGG,ADRA1D,146
70846,NA,NA,KEGG,VKORC1,79001
23699544,NA,NA,KEGG,AGTR1,185
46936398,NA,NA,DrugBank,ADA,100
176870,NA,NA,DrugBank,NR1I2,8856
176870,NA,NA,DrugBank|TTD,EGFR,1956
6540273,NA,NA,DrugBank,CHEK1,1111
30668,NA,NA,KEGG,ADRA2B,151
30668,NA,NA,DrugBank,ADRA2A,150
4034,569-65-3,Meclizine,TTD,NR1I3,9970
4034,569-65-3,Meclizine,DrugBank|KEGG,HRH1,3269
5360373,11056-06-7,Bleomycin,DrugBank,LIG1,3978
5360373,11056-06-7,Bleomycin,DrugBank,LIG3,3980
44602427,NA,NA,DrugBank,MIF,4282
447725,NA,NA,DrugBank,MAPK14,1432
11462853,NA,NA,KEGG,HRH1,3269
46936909,NA,NA,DrugBank,PLAU,5328
11992464,NA,NA,TTD,OPRM1,4988
5282381,59122-46-2,Misoprostol,DrugBank,PTGER3,5733
5282381,59122-46-2,Misoprostol,DrugBank|KEGG,PTGER2,5732
5282381,59122-46-2,Misoprostol,DrugBank,PTGER4,5734
5282381,59122-46-2,Misoprostol,TTD,PTGIR,5739
23677829,NA,NA,KEGG,PTGS2,5743
23677829,NA,NA,KEGG,PTGS1,5742
65997,NA,NA,TTD,HTR3A,3359
185462,NA,NA,KEGG,EDNRA,1909
185462,NA,NA,KEGG,EDNRB,1910
11987860,NA,NA,DrugBank,MMP12,4321
3002337,NA,NA,TTD,TACR2,6865
6253,147-94-4,Cytarabine,DrugBank,POLB,5423
25654,54063-54-6,reproterol,KEGG,ADRB2,154
3121,99-66-1,Valproic Acid,KEGG,CDY2B,203611
3121,99-66-1,Valproic Acid,KEGG,CACNA1H,8912
3121,99-66-1,Valproic Acid,DrugBank|KEGG,ABAT,18
3121,99-66-1,Valproic Acid,KEGG,HDAC6,10013
3121,99-66-1,Valproic Acid,KEGG,HDAC8,55869
3121,99-66-1,Valproic Acid,DrugBank,SCN10A,6336
3121,99-66-1,Valproic Acid,KEGG,CDY1,9085
3121,99-66-1,Valproic Acid,KEGG,HDAC1,3065
3121,99-66-1,Valproic Acid,DrugBank|KEGG,HDAC2,3066
3121,99-66-1,Valproic Acid,DrugBank,SCN1A,6323
3121,99-66-1,Valproic Acid,DrugBank,SCN5A,6331
3121,99-66-1,Valproic Acid,DrugBank,SCN8A,6334
3121,99-66-1,Valproic Acid,KEGG,HDAC10,83933
3121,99-66-1,Valproic Acid,KEGG,HDAC7,51564
3121,99-66-1,Valproic Acid,KEGG,CDY1B,253175
3121,99-66-1,Valproic Acid,DrugBank,SCN7A,6332
3121,99-66-1,Valproic Acid,KEGG,CACNA1I,8911
3121,99-66-1,Valproic Acid,DrugBank,SCN11A,11280
3121,99-66-1,Valproic Acid,DrugBank,SCN2B,6327
3121,99-66-1,Valproic Acid,KEGG,HDAC3,8841
3121,99-66-1,Valproic Acid,DrugBank,SCN4A,6329
3121,99-66-1,Valproic Acid,DrugBank,SCN2A,6326
3121,99-66-1,Valproic Acid,DrugBank,SCN3A,6328
3121,99-66-1,Valproic Acid,DrugBank,OGDH,4967
3121,99-66-1,Valproic Acid,KEGG,HDAC5,10014
3121,99-66-1,Valproic Acid,DrugBank,ALDH5A1,7915
3121,99-66-1,Valproic Acid,KEGG,HDAC4,9759
3121,99-66-1,Valproic Acid,DrugBank|KEGG,HDAC9,9734
3121,99-66-1,Valproic Acid,DrugBank,SCN4B,6330
3121,99-66-1,Valproic Acid,DrugBank,SCN1B,6324
3121,99-66-1,Valproic Acid,DrugBank,SCN9A,6335
3121,99-66-1,Valproic Acid,KEGG,CACNA1G,8913
3121,99-66-1,Valproic Acid,KEGG,CDY2A,9426
3121,99-66-1,Valproic Acid,DrugBank,ACADSB,36
3121,99-66-1,Valproic Acid,DrugBank,SCN3B,55800
8094,NA,NA,DrugBank,PLA2G1B,5319
60815,NA,NA,DrugBank,OPRD1,4985
60815,NA,NA,DrugBank|KEGG|TTD,OPRM1,4988
60815,NA,NA,DrugBank,OPRK1,4986
5733,33369-31-2,zomepirac,DrugBank,PTGDR2,11251
6918537,NA,NA,DrugBank,DPP4,1803
76008,NA,NA,DrugBank,MB,4151
46936476,NA,NA,DrugBank,MAN2A1,4124
46936476,NA,NA,DrugBank,MAN1B1,11253
441309,NA,NA,KEGG,ADRB1,153
441309,NA,NA,KEGG,ADRB2,154
441309,NA,NA,KEGG,ADRB3,155
16040268,NA,NA,DrugBank,ITGAL,3683
5288113,NA,NA,DrugBank,NR5A1,2516
9843941,NA,NA,KEGG,PTGS2,5743
9843941,NA,NA,KEGG,PTGS1,5742
44129620,NA,NA,DrugBank,LTA4H,4048
5790,50-91-9,Floxuridine,DrugBank|TTD,TYMS,7298
5702760,NA,NA,DrugBank,PPCDC,60490
5702760,NA,NA,DrugBank,DPYD,1806
5702760,NA,NA,DrugBank,POR,5447
5702760,NA,NA,DrugBank,RPS6KA4,8986
5702760,NA,NA,DrugBank,RFK,55312
5702760,NA,NA,DrugBank,HAO1,54363
5702760,NA,NA,DrugBank,BLVRB,645
5702760,NA,NA,DrugBank,DHODH,1723
5702760,NA,NA,DrugBank,NOS1,4842
5702760,NA,NA,DrugBank,SGK1,6446
5702760,NA,NA,DrugBank,PNPO,55163
5702760,NA,NA,DrugBank,HAO2,51179
444650,NA,NA,DrugBank,CELA1,1990
160556,NA,NA,DrugBank,AASS,10157
11609955,NA,NA,TTD,HDAC1,3065
448171,NA,NA,DrugBank,LYN,4067
448171,NA,NA,DrugBank,SRC,6714
448171,NA,NA,DrugBank,LCK,3932
7464,NA,NA,DrugBank,CELA1,1990
5288259,NA,NA,DrugBank,CTSK,1513
9895468,NA,NA,TTD,AVPR1B,553
46936393,NA,NA,DrugBank,FAAH,2166
12389,629-59-4,n-tetradecane,DrugBank,LSS,4047
5568,146-54-3,Triflupromazine,DrugBank|KEGG,DRD2,1813
5568,146-54-3,Triflupromazine,DrugBank,DRD1,1812
5568,146-54-3,Triflupromazine,DrugBank,CHRM1,1128
5568,146-54-3,Triflupromazine,DrugBank|TTD,HTR2B,3357
5568,146-54-3,Triflupromazine,DrugBank,CHRM2,1129
9896036,NA,NA,DrugBank,LCK,3932
5702551,NA,NA,DrugBank,NOS3,4846
5702551,NA,NA,DrugBank,PAH,5053
5702551,NA,NA,DrugBank,NOS2,4843
5702551,NA,NA,DrugBank,NOS1,4842
46937131,NA,NA,DrugBank,SRC,6714
5951796,NA,NA,DrugBank,CDK2,1017
5951796,NA,NA,DrugBank,CCNA2,890
23663870,NA,NA,TTD,SLC52A2,79581
71478,NA,NA,KEGG,SLC6A2,6530
4350931,NA,NA,TTD,DRD5,1816
25254071,NA,NA,TTD,PIK3CG,5294
25254071,NA,NA,TTD,MTOR,2475
447652,NA,NA,DrugBank,CDK2,1017
56603722,NA,NA,TTD,DRD2,1813
56603722,NA,NA,TTD,HTR1A,3350
656679,NA,NA,KEGG,CHRM3,1131
656679,NA,NA,KEGG,CHRM5,1133
656679,NA,NA,KEGG,CHRM4,1132
656679,NA,NA,KEGG,CHRM1,1128
656679,NA,NA,KEGG,CHRM2,1129
14899645,NA,NA,DrugBank,THRB,7068
24856041,NA,NA,TTD,AURKB,9212
24856041,NA,NA,TTD,AURKA,6790
24856041,NA,NA,TTD,AURKC,6795
56843795,NA,NA,TTD,FNTA,2339
23653530,NA,NA,DrugBank,PLAU,5328
4771,NA,NA,DrugBank,MAOB,4129
4771,NA,NA,DrugBank,SLC6A3,6531
4771,NA,NA,DrugBank,SLC6A2,6530
4771,NA,NA,DrugBank,MAOA,4128
4771,NA,NA,DrugBank,SLC6A4,6532
46936947,NA,NA,DrugBank,MMP11,4320
446805,NA,NA,DrugBank,F2,2147
43008,NA,NA,DrugBank|KEGG,DRD2,1813
25229546,NA,NA,DrugBank,PDE7A,5150
232446,NA,NA,DrugBank,ESRRG,2104
4935,499-67-2,proxymetacaine,DrugBank|KEGG,SCN10A,6336
4935,499-67-2,proxymetacaine,KEGG,SCN1A,6323
4935,499-67-2,proxymetacaine,KEGG|TTD,SCN5A,6331
4935,499-67-2,proxymetacaine,KEGG,SCN8A,6334
4935,499-67-2,proxymetacaine,KEGG,SCN4A,6329
4935,499-67-2,proxymetacaine,KEGG,SCN2A,6326
4935,499-67-2,proxymetacaine,KEGG,SCN3A,6328
4935,499-67-2,proxymetacaine,KEGG,SCN9A,6335
46937129,NA,NA,DrugBank,MAOB,4129
46936693,NA,NA,DrugBank,PYGM,5837
25171648,NA,NA,TTD,MET,4233
5035,NA,NA,DrugBank|KEGG,ESR2,2100
5035,NA,NA,DrugBank|KEGG|TTD,ESR1,2099
11876263,NA,NA,KEGG|TTD,NR3C2,4306
9802673,NA,NA,KEGG,ADRA2B,151
9802673,NA,NA,KEGG,ADRA1A,148
9802673,NA,NA,KEGG,ADRB1,153
9802673,NA,NA,KEGG,ADRA1B,147
9802673,NA,NA,KEGG,ADRB2,154
9802673,NA,NA,KEGG,ADRA2C,152
9802673,NA,NA,KEGG,ADRA2A,150
9802673,NA,NA,KEGG,ADRB3,155
9802673,NA,NA,KEGG,ADRA1D,146
23655000,NA,NA,DrugBank,MIF,4282
448167,NA,NA,DrugBank,BCHE,590
6857688,NA,NA,DrugBank,F11,2160
31703,23214-92-8,Doxorubicin,KEGG|TTD,TOP2B,7155
31703,23214-92-8,Doxorubicin,DrugBank|KEGG|TTD,TOP2A,7153
2997,1088-11-5,Nordazepam,KEGG,GABRQ,55879
2997,1088-11-5,Nordazepam,KEGG,GABRA3,2556
2997,1088-11-5,Nordazepam,KEGG,GABRA6,2559
2997,1088-11-5,Nordazepam,KEGG,GABRB2,2561
2997,1088-11-5,Nordazepam,KEGG,GABRG1,2565
2997,1088-11-5,Nordazepam,KEGG,GABRG3,2567
2997,1088-11-5,Nordazepam,KEGG,GABRD,2563
2997,1088-11-5,Nordazepam,KEGG,GABRA2,2555
2997,1088-11-5,Nordazepam,KEGG,GABRA4,2557
2997,1088-11-5,Nordazepam,KEGG,GABRA1,2554
2997,1088-11-5,Nordazepam,KEGG,GABRB3,2562
2997,1088-11-5,Nordazepam,KEGG,GABRB1,2560
2997,1088-11-5,Nordazepam,KEGG,GABRG2,2566
2997,1088-11-5,Nordazepam,KEGG,GABRP,2568
2997,1088-11-5,Nordazepam,KEGG,GABRA5,2558
2997,1088-11-5,Nordazepam,KEGG,GABRE,2564
5287586,NA,NA,DrugBank,ACHE,43
4888,NA,NA,KEGG,PTGS2,5743
